id,keywords
9715,"[{""id"": 1556, ""name"": ""texas""}, {""id"": 2285, ""name"": ""telegram""}, {""id"": 2300, ""name"": ""despair""}, {""id"": 2982, ""name"": ""leaving ones family""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 4328, ""name"": ""costume""}, {""id"": 6203, ""name"": ""loss""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 11297, ""name"": ""judgment""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 41171, ""name"": ""pond""}]"
9716,"[{""id"": 90, ""name"": ""paris""}, {""id"": 110, ""name"": ""venice""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 733, ""name"": ""dancer""}, {""id"": 822, ""name"": ""airport""}, {""id"": 978, ""name"": ""broken engagement""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 1407, ""name"": ""montmartre""}, {""id"": 1442, ""name"": ""winter""}, {""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 3282, ""name"": ""gondola""}, {""id"": 3335, ""name"": ""halloween""}, {""id"": 3525, ""name"": ""racehorse""}, {""id"": 4320, ""name"": ""lover""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4412, ""name"": ""grandfather""}, {""id"": 4543, ""name"": ""thanksgiving""}, {""id"": 4992, ""name"": ""senility""}, {""id"": 5159, ""name"": ""tourist""}, {""id"": 6921, ""name"": ""jogging""}, {""id"": 8778, ""name"": ""atheist""}, {""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 10325, ""name"": ""mistaken identity""}, {""id"": 10329, ""name"": ""wealth""}, {""id"": 11436, ""name"": ""redemption""}, {""id"": 11510, ""name"": ""unfaithfulness""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 12372, ""name"": ""lingerie slip""}, {""id"": 12414, ""name"": ""escaped convict""}, {""id"": 12990, ""name"": ""singing""}, {""id"": 13097, ""name"": ""maid""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 33556, ""name"": ""urban setting""}, {""id"": 33965, ""name"": ""christmas eve""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 40950, ""name"": ""waiter""}, {""id"": 156112, ""name"": ""wake""}, {""id"": 156237, ""name"": ""jewelry store""}, {""id"": 159876, ""name"": ""unwanted kiss""}, {""id"": 160322, ""name"": ""funeral home""}, {""id"": 161287, ""name"": ""central park""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 165301, ""name"": ""opposites attract""}, {""id"": 172418, ""name"": ""engagement ring""}, {""id"": 174116, ""name"": ""jumping rope""}, {""id"": 178883, ""name"": ""autumn""}, {""id"": 180193, ""name"": ""trick or treating""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 188667, ""name"": ""park avenue""}, {""id"": 190161, ""name"": ""parolee""}, {""id"": 197362, ""name"": ""x-ray""}, {""id"": 199232, ""name"": ""jeweler""}, {""id"": 208764, ""name"": ""fiancée""}]"
9717,"[{""id"": 1262, ""name"": ""mountain""}, {""id"": 1329, ""name"": ""canada""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 3593, ""name"": ""wilderness""}, {""id"": 4560, ""name"": ""mountaineer""}, {""id"": 5739, ""name"": ""waterfall""}, {""id"": 5827, ""name"": ""hiking""}, {""id"": 6149, ""name"": ""police""}, {""id"": 8871, ""name"": ""moose""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 33461, ""name"": ""diamond""}, {""id"": 160223, ""name"": ""vancouver""}]"
9718,"[{""id"": 5922, ""name"": ""north carolina""}, {""id"": 6157, ""name"": ""prayer""}, {""id"": 9848, ""name"": ""family dinner""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 15086, ""name"": ""advertising""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 159953, ""name"": ""automobile racing""}, {""id"": 161630, ""name"": ""nascar""}, {""id"": 161635, ""name"": ""dog trainer""}, {""id"": 161636, ""name"": ""car movie""}, {""id"": 161643, ""name"": ""sport competition""}, {""id"": 161647, ""name"": ""psychosomatic illness""}, {""id"": 161652, ""name"": ""french stereotype""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]"
9719,"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 158558, ""name"": ""disabled""}, {""id"": 171582, ""name"": ""sorority girl""}, {""id"": 171584, ""name"": ""filipino american""}, {""id"": 171585, ""name"": ""poetry workshop""}, {""id"": 171586, ""name"": ""community college""}, {""id"": 171587, ""name"": ""stepford wife""}, {""id"": 171594, ""name"": ""relay race""}, {""id"": 171595, ""name"": ""physically handicapped""}, {""id"": 171603, ""name"": ""s.a.t.""}, {""id"": 194413, ""name"": ""intellectual disability""}]"
9721,"[{""id"": 1562, ""name"": ""hostage""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 3607, ""name"": ""hold-up robbery""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 4391, ""name"": ""wretch""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 13116, ""name"": ""one man army""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14536, ""name"": ""crime""}, {""id"": 34196, ""name"": ""bucharest""}, {""id"": 156322, ""name"": ""pretty woman""}, {""id"": 159707, ""name"": ""crime gone awry""}, {""id"": 189449, ""name"": ""disorder""}, {""id"": 193305, ""name"": ""dishonesty""}, {""id"": 206687, ""name"": ""chases and races""}, {""id"": 206692, ""name"": ""daring rescue""}, {""id"": 206701, ""name"": ""criminal heroes""}, {""id"": 206702, ""name"": ""tough heroes""}, {""id"": 206704, ""name"": ""confined""}]"
9722,"[{""id"": 616, ""name"": ""witch""}, {""id"": 2571, ""name"": ""tv show""}, {""id"": 4158, ""name"": ""enchantment""}, {""id"": 13072, ""name"": ""falling in love""}, {""id"": 184989, ""name"": ""spectacle""}, {""id"": 187056, ""name"": ""woman director""}]"
9724,"[{""id"": 582, ""name"": ""san francisco""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 6074, ""name"": ""spice""}, {""id"": 187056, ""name"": ""woman director""}]"
9725,"[{""id"": 1890, ""name"": ""camping""}, {""id"": 5767, ""name"": ""summer camp""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 193575, ""name"": ""b horror""}, {""id"": 207969, ""name"": ""brisbane queensland""}]"
9726,"[{""id"": 1649, ""name"": ""provence""}, {""id"": 1811, ""name"": ""wine cellar""}, {""id"": 5334, ""name"": ""vineyard""}, {""id"": 5990, ""name"": ""wine garden""}, {""id"": 6563, ""name"": ""wine""}, {""id"": 7755, ""name"": ""winegrower""}]"
9727,"[{""id"": 441, ""name"": ""assassination""}, {""id"": 591, ""name"": ""cia""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 900, ""name"": ""trailer park""}, {""id"": 1589, ""name"": ""sniper""}, {""id"": 3088, ""name"": ""bodyguard""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9665, ""name"": ""cover-up""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11033, ""name"": ""first lady""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15156, ""name"": ""cell phone""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 41249, ""name"": ""secret service""}, {""id"": 177185, ""name"": ""videotape""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 227147, ""name"": ""underwater fight""}]"
9728,"[{""id"": 1889, ""name"": ""lake""}, {""id"": 5767, ""name"": ""summer camp""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 163621, ""name"": ""jason voorhees""}, {""id"": 163651, ""name"": ""one by one""}, {""id"": 163652, ""name"": ""friday the thirteenth""}]"
9729,"[{""id"": 572, ""name"": ""sex""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 917, ""name"": ""journalism""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 1491, ""name"": ""entertainer""}, {""id"": 2864, ""name"": ""one-night stand""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 217311, ""name"": ""sex party""}]"
9730,"[{""id"": 1889, ""name"": ""lake""}, {""id"": 6506, ""name"": ""resurrection""}, {""id"": 10326, ""name"": ""morgue""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 179422, ""name"": ""jason vorhees""}, {""id"": 206977, ""name"": ""hitchhike""}]"
9731,"[{""id"": 2546, ""name"": ""mask""}, {""id"": 2800, ""name"": ""psychology""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14676, ""name"": ""series of murders""}]"
9732,"[{""id"": 409, ""name"": ""africa""}, {""id"": 1009, ""name"": ""baby""}, {""id"": 2043, ""name"": ""lion""}, {""id"": 6054, ""name"": ""friendship""}]"
9736,[]
9737,"[{""id"": 416, ""name"": ""miami""}, {""id"": 703, ""name"": ""detective""}, {""id"": 772, ""name"": ""handcuffs""}, {""id"": 822, ""name"": ""airport""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 4009, ""name"": ""witness protection""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 11730, ""name"": ""internal affairs""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18026, ""name"": ""drug lord""}, {""id"": 166856, ""name"": ""hangar""}, {""id"": 167114, ""name"": ""loose cannon""}, {""id"": 167115, ""name"": ""bust""}, {""id"": 167119, ""name"": ""reference to skittles""}, {""id"": 167124, ""name"": ""black cop""}, {""id"": 167128, ""name"": ""badge""}, {""id"": 219404, ""name"": ""action hero""}, {""id"": 226376, ""name"": ""corrupt cop""}]"
9738,"[{""id"": 334, ""name"": ""flying""}, {""id"": 657, ""name"": ""fire""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 1618, ""name"": ""radiation""}, {""id"": 1718, ""name"": ""dna""}, {""id"": 2534, ""name"": ""missile""}, {""id"": 2546, ""name"": ""mask""}, {""id"": 4375, ""name"": ""transformation""}, {""id"": 4769, ""name"": ""supernatural powers""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9639, ""name"": ""playboy""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic""}, {""id"": 10124, ""name"": ""laboratory""}, {""id"": 12405, ""name"": ""outer space""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 156039, ""name"": ""space station""}, {""id"": 158967, ""name"": ""brooklyn bridge""}, {""id"": 179102, ""name"": ""superhuman strength""}, {""id"": 189115, ""name"": ""invisibility""}, {""id"": 227591, ""name"": ""elasticity""}]"
9739,"[{""id"": 720, ""name"": ""helicopter""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 853, ""name"": ""crime fighter""}, {""id"": 2421, ""name"": ""social control""}, {""id"": 2598, ""name"": ""museum""}, {""id"": 2964, ""name"": ""future""}, {""id"": 3385, ""name"": ""cryogenics""}, {""id"": 3469, ""name"": ""utopia""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 33808, ""name"": ""warden""}, {""id"": 156786, ""name"": ""prison escape""}, {""id"": 162801, ""name"": ""subterranean""}, {""id"": 179428, ""name"": ""censorship""}, {""id"": 226776, ""name"": ""culture shock""}, {""id"": 226777, ""name"": ""knitting""}]"
9740,"[{""id"": 110, ""name"": ""venice""}, {""id"": 2588, ""name"": ""brain""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]"
9741,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 4619, ""name"": ""train accident""}, {""id"": 5451, ""name"": ""comic book""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 8872, ""name"": ""invulnerability""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 163455, ""name"": ""super powers""}]"
9742,"[{""id"": 2780, ""name"": ""plumbing supplier""}, {""id"": 4552, ""name"": ""beer""}, {""id"": 4634, ""name"": ""rock gang""}, {""id"": 6799, ""name"": ""comic-strip artist""}, {""id"": 14735, ""name"": ""motorcycle""}]"
9745,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 1014, ""name"": ""loss of lover""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 6203, ""name"": ""loss""}, {""id"": 10115, ""name"": ""snowman""}]"
9746,"[{""id"": 188, ""name"": ""buddhism""}, {""id"": 478, ""name"": ""china""}, {""id"": 1262, ""name"": ""mountain""}, {""id"": 1529, ""name"": ""buddhist monk""}, {""id"": 4558, ""name"": ""tibet""}, {""id"": 4559, ""name"": ""dalai lama""}, {""id"": 4561, ""name"": ""lhasa""}, {""id"": 5722, ""name"": ""buddha""}]"
9748,"[{""id"": 1813, ""name"": ""toxication""}, {""id"": 3746, ""name"": ""professor for literature""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 5337, ""name"": ""culprit""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 12105, ""name"": ""student""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 187056, ""name"": ""woman director""}]"
9749,"[{""id"": 736, ""name"": ""journalist""}, {""id"": 1809, ""name"": ""rio de janeiro""}, {""id"": 11719, ""name"": ""dirty cop""}, {""id"": 172455, ""name"": ""fletch""}, {""id"": 172463, ""name"": ""cabana""}, {""id"": 172466, ""name"": ""country club""}, {""id"": 172471, ""name"": ""divorce lawyer""}]"
9750,"[{""id"": 1772, ""name"": ""german democratic republic""}, {""id"": 2070, ""name"": ""olympic games""}, {""id"": 2276, ""name"": ""talent""}, {""id"": 3658, ""name"": ""career""}, {""id"": 5526, ""name"": ""ping pong""}, {""id"": 5561, ""name"": ""child prodigy""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6110, ""name"": ""weapon""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 160488, ""name"": ""hoodlum""}]"
9753,"[{""id"": 911, ""name"": ""exotic island""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 2580, ""name"": ""shipwreck""}, {""id"": 3342, ""name"": ""yacht""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 33626, ""name"": ""millionaire""}]"
9754,"[{""id"": 974, ""name"": ""bank""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2157, ""name"": ""hacker""}, {""id"": 2350, ""name"": ""seattle""}, {""id"": 155555, ""name"": ""computer hacker""}, {""id"": 155584, ""name"": ""firewall""}]"
9755,"[{""id"": 2964, ""name"": ""future""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 13194, ""name"": ""planet""}]"
9756,"[{""id"": 697, ""name"": ""loss of son""}, {""id"": 4079, ""name"": ""lighthouse""}, {""id"": 8729, ""name"": ""lighthouse keeper   ""}]"
9757,"[{""id"": 6783, ""name"": ""orphanage""}, {""id"": 8663, ""name"": ""overweight woman""}]"
9759,"[{""id"": 974, ""name"": ""bank""}, {""id"": 1880, ""name"": ""mobile phone""}, {""id"": 6103, ""name"": ""telephone""}, {""id"": 6110, ""name"": ""weapon""}, {""id"": 6149, ""name"": ""police""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]"
9760,[]
9761,"[{""id"": 1566, ""name"": ""dream""}, {""id"": 2964, ""name"": ""future""}]"
9762,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1691, ""name"": ""dance""}, {""id"": 2672, ""name"": ""baltimore""}, {""id"": 8734, ""name"": ""art school""}, {""id"": 187056, ""name"": ""woman director""}]"
9763,"[{""id"": 1946, ""name"": ""restaurant""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 8338, ""name"": ""coach""}, {""id"": 10456, ""name"": ""athlete""}, {""id"": 18132, ""name"": ""newcastle united""}, {""id"": 18133, ""name"": ""computer games""}]"
9764,"[{""id"": 1969, ""name"": ""map""}, {""id"": 4271, ""name"": ""hermit""}, {""id"": 4759, ""name"": ""exploration""}, {""id"": 5396, ""name"": ""sibiria""}, {""id"": 5930, ""name"": ""getting lost""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6536, ""name"": ""trapper""}, {""id"": 6728, ""name"": ""stadt""}, {""id"": 11709, ""name"": ""russian soldier""}, {""id"": 18330, ""name"": ""nature""}, {""id"": 174638, ""name"": ""siberia""}]"
9765,"[{""id"": 2251, ""name"": ""lie""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 7017, ""name"": ""sexappeal""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11190, ""name"": ""sexual attraction""}, {""id"": 14999, ""name"": ""devil""}, {""id"": 15106, ""name"": ""psychiatrist""}]"
9766,"[{""id"": 271, ""name"": ""competition""}, {""id"": 1563, ""name"": ""prisoner""}, {""id"": 3396, ""name"": ""probation assistant ""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 155791, ""name"": ""american football player""}]"
9767,"[{""id"": 420, ""name"": ""bowling""}, {""id"": 520, ""name"": ""chicago""}, {""id"": 579, ""name"": ""american football""}, {""id"": 1439, ""name"": ""flat""}, {""id"": 1480, ""name"": ""baseball""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 10424, ""name"": ""tour guide""}, {""id"": 14602, ""name"": ""break-up""}, {""id"": 15478, ""name"": ""art gallery""}, {""id"": 41379, ""name"": ""argument""}, {""id"": 158427, ""name"": ""pool table""}, {""id"": 160960, ""name"": ""watching tv""}, {""id"": 162296, ""name"": ""ex-boyfriend ex-girlfriend relationship""}, {""id"": 191260, ""name"": ""dinner party""}, {""id"": 215485, ""name"": ""condominium""}]"
9768,"[{""id"": 378, ""name"": ""prison""}, {""id"": 578, ""name"": ""rock and roll""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1674, ""name"": ""stage""}, {""id"": 5638, ""name"": ""arrest""}, {""id"": 10229, ""name"": ""singer""}, {""id"": 14857, ""name"": ""juvenile delinquent""}]"
9769,"[{""id"": 931, ""name"": ""jealousy""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 1992, ""name"": ""professor""}, {""id"": 2087, ""name"": ""lolita""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3182, ""name"": ""seduction""}, {""id"": 6149, ""name"": ""police""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14794, ""name"": ""lust""}, {""id"": 33513, ""name"": ""desire""}, {""id"": 40895, ""name"": ""illness""}, {""id"": 160089, ""name"": ""underage""}, {""id"": 178649, ""name"": ""voyeurism""}, {""id"": 201490, ""name"": ""flirtation""}, {""id"": 208445, ""name"": ""virginity""}]"
9770,"[{""id"": 736, ""name"": ""journalist""}, {""id"": 2598, ""name"": ""museum""}, {""id"": 3051, ""name"": ""hostage drama""}, {""id"": 10183, ""name"": ""independent film""}]"
9771,"[{""id"": 1480, ""name"": ""baseball""}, {""id"": 1482, ""name"": ""trainer""}, {""id"": 3605, ""name"": ""baseball bat""}, {""id"": 3658, ""name"": ""career""}, {""id"": 4613, ""name"": ""training""}, {""id"": 6075, ""name"": ""sport""}]"
9772,"[{""id"": 378, ""name"": ""prison""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 833, ""name"": ""white house""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 1954, ""name"": ""ultimatum""}, {""id"": 7188, ""name"": ""hostage-taking""}, {""id"": 8986, ""name"": ""air force one""}, {""id"": 10184, ""name"": ""airplane hijacking""}, {""id"": 10237, ""name"": ""aerial combat""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 15089, ""name"": ""fighter airplane""}, {""id"": 41249, ""name"": ""secret service""}, {""id"": 174019, ""name"": ""american president""}, {""id"": 188955, ""name"": ""hand to hand combat""}, {""id"": 200808, ""name"": ""negotiation""}, {""id"": 207901, ""name"": ""political prisoner""}]"
9773,"[{""id"": 591, ""name"": ""cia""}, {""id"": 3297, ""name"": ""videoband""}, {""id"": 4715, ""name"": ""autopsy""}, {""id"": 6731, ""name"": ""british""}, {""id"": 9951, ""name"": ""alien""}]"
9775,"[{""id"": 744, ""name"": ""madrid""}, {""id"": 4333, ""name"": ""theatre group""}, {""id"": 5782, ""name"": ""squatter""}, {""id"": 5879, ""name"": ""anarchist""}, {""id"": 8406, ""name"": ""street artist""}, {""id"": 8731, ""name"": ""street theater""}]"
9776,"[{""id"": 279, ""name"": ""usa""}, {""id"": 577, ""name"": ""black people""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 2946, ""name"": ""presidential election""}, {""id"": 6085, ""name"": ""election campaign""}]"
9777,"[{""id"": 567, ""name"": ""alcohol""}, {""id"": 572, ""name"": ""sex""}, {""id"": 2303, ""name"": ""mathematician""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 2689, ""name"": ""dementia""}, {""id"": 2852, ""name"": ""proof""}, {""id"": 5585, ""name"": ""notebook""}, {""id"": 6149, ""name"": ""police""}, {""id"": 8039, ""name"": ""campus""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9872, ""name"": ""grief""}, {""id"": 12105, ""name"": ""student""}, {""id"": 13160, ""name"": ""university""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 40895, ""name"": ""illness""}, {""id"": 156810, ""name"": ""science""}, {""id"": 199524, ""name"": ""disturbed""}, {""id"": 200343, ""name"": ""complications""}, {""id"": 203113, ""name"": ""collision""}, {""id"": 203117, ""name"": ""papers""}]"
9778,"[{""id"": 815, ""name"": ""soulmates""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 3096, ""name"": ""book""}, {""id"": 7597, ""name"": ""dollar""}, {""id"": 10855, ""name"": ""fate""}, {""id"": 40850, ""name"": ""destiny""}]"
9779,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 9634, ""name"": ""jeans""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 10809, ""name"": ""teenage girl""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 223438, ""name"": ""based on young adult novel""}]"
9781,"[{""id"": 970, ""name"": ""parent child relationship""}, {""id"": 5091, ""name"": ""kiss""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 18021, ""name"": ""detroit""}]"
9782,"[{""id"": 1224, ""name"": ""radio station""}, {""id"": 3740, ""name"": ""radio presenter""}, {""id"": 4305, ""name"": ""radio transmission""}, {""id"": 10183, ""name"": ""independent film""}]"
9783,"[{""id"": 428, ""name"": ""nurse""}, {""id"": 2800, ""name"": ""psychology""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 11612, ""name"": ""hospital""}]"
9784,"[{""id"": 8732, ""name"": ""talent-scout""}, {""id"": 10183, ""name"": ""independent film""}]"
9785,"[{""id"": 6270, ""name"": ""high school""}, {""id"": 12105, ""name"": ""student""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 15033, ""name"": ""remake of swedish film""}, {""id"": 184318, ""name"": ""out of body experience""}, {""id"": 190116, ""name"": ""school life""}]"
9786,"[{""id"": 5984, ""name"": ""dormitory""}, {""id"": 8734, ""name"": ""art school""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 10791, ""name"": ""teenage crush""}, {""id"": 12105, ""name"": ""student""}]"
9787,"[{""id"": 390, ""name"": ""skateboarding""}, {""id"": 3836, ""name"": ""success""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 187056, ""name"": ""woman director""}]"
9788,"[{""id"": 171115, ""name"": ""hot dog costume""}, {""id"": 171119, ""name"": ""electro shock""}, {""id"": 171122, ""name"": ""fake school""}, {""id"": 171125, ""name"": ""strait jacket""}, {""id"": 171127, ""name"": ""croquet""}, {""id"": 171129, ""name"": ""sprinkler system""}]"
9789,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 1755, ""name"": ""fascism""}, {""id"": 4516, ""name"": ""romantic rivalry""}, {""id"": 8077, ""name"": ""benito mussolini""}, {""id"": 9823, ""name"": ""rivalry""}]"
9791,"[{""id"": 953, ""name"": ""guitar""}, {""id"": 2881, ""name"": ""jail guard""}, {""id"": 4112, ""name"": ""strike""}, {""id"": 5643, ""name"": ""prison warden""}, {""id"": 10349, ""name"": ""survival""}]"
9792,"[{""id"": 502, ""name"": ""ambush""}, {""id"": 570, ""name"": ""rape""}, {""id"": 1420, ""name"": ""gas station""}, {""id"": 1508, ""name"": ""new mexico""}, {""id"": 4580, ""name"": ""van""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 15127, ""name"": ""killer""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 33694, ""name"": ""family holiday""}, {""id"": 41410, ""name"": ""madness""}, {""id"": 155627, ""name"": ""axe in the head""}, {""id"": 166701, ""name"": ""ghost town""}, {""id"": 208048, ""name"": ""cannibalism""}, {""id"": 220011, ""name"": ""nuclear testing""}, {""id"": 227693, ""name"": ""stranded in the desert""}, {""id"": 238207, ""name"": ""graphic violence""}, {""id"": 238534, ""name"": ""human monster""}]"
